202104290300,6.51819401
202104290400,6.63407595
202104290500,6.6284031
202104290600,6.5069389
202104290700,6.62144915
202104290800,6.57258473
202104290900,6.67774912
202104291000,6.48319465
202104291100,6.83081485
202104291200,6.8310368
202104291300,6.73495698
202104291400,6.58663836
202104291500,6.75021538
202104291600,6.8081863
202104291700,6.828217
202104291800,6.77317053
202104291900,6.84730068
202104292000,6.8307723
202104292100,6.82078973
202104292200,6.88144944
202104292300,6.74526405
202104300000,6.73710308
202104300100,6.68403375
202104300200,6.46706032
202104300300,6.44525952
202104300400,6.52407026
202104300500,6.4563632
202104300600,6.4734152
202104300700,6.63558945
202104300800,6.64936179
202104300900,6.66768672
202104301000,6.57557227
202104301100,6.64102212
202104301200,6.59611171
202104301300,6.62352043
202104301400,6.67445292
202104301500,6.68857227
202104301600,6.76241844
202104301700,6.70373517
202104301800,6.78734568
202104301900,6.7675473
202104302000,6.7433223
202104302100,6.75048321
202104302200,6.80661681
202104302300,6.8408284
202105010000,6.92006689
202105010100,7.01482376
202105010200,7.01058215
202105010300,6.99636619
202105010400,6.9750772
202105010500,7.05168929
202105010600,7.14551695
202105010700,7.30057712
202105010800,7.32514127
202105010900,7.5980592
202105011000,7.3571956
202105011100,7.43425498
202105011200,7.39276874
202105011300,7.34010788
202105011400,7.32242203
202105011500,7.32588065
202105011600,7.2329523
202105011700,7.20908868
202105011800,7.11053404
202105011900,7.12018989
202105012000,7.16924226
202105012100,7.16398304
202105012200,7.22527269
202105012300,7.19930463
202105020000,7.11463764
202105020100,7.10573663
202105020200,7.18050033
202105020300,7.18317135
202105020400,7.25437308
202105020500,7.21275093
202105020600,7.206396
202105020700,7.11210587
202105020800,7.20000744
202105020900,7.2237411
202105021000,7.12289229
202105021100,7.24564343
202105021200,7.20624723
202105021300,6.8712047
202105021400,7.05128136
202105021500,6.99257048
202105021600,7.04553136
202105021700,7.0175503
202105021800,6.94126552
202105021900,6.92561688
202105022000,6.9803944
202105022100,6.94772921
202105022200,6.91968839
202105022300,6.89989764
202105030000,6.9177975
202105030100,6.88632123
202105030200,6.88421945
202105030300,6.90609644
202105030400,6.97613728
202105030500,7.03820896
202105030600,6.99698552
202105030700,7.01928485
202105030800,6.92754272
202105030900,6.94682408
202105031000,7.04993184
202105031100,7.06834791
202105031200,7.13291432
202105031300,7.12241376
202105031400,7.1089172
202105031500,7.19244209
202105031600,7.24650918
202105031700,7.29323753
202105031800,7.2272732
202105031900,7.18305168
202105032000,7.23963541
202105032100,7.27149972
202105032200,7.251097
202105032300,7.07052808
202105040000,7.19673963
202105040100,7.18397562
202105040200,7.1929497
202105040300,7.15699625
202105040400,7.13689016
202105040500,7.11357657
202105040600,7.0159344
202105040700,7.05928289
202105040800,7.08190267
202105040900,7.07061849
202105041000,6.66866255
202105041100,6.77492385
202105041200,6.7192466
202105041300,6.690266
202105041400,6.79106714
202105041500,6.81173534
202105041600,6.8333204
202105041700,6.75740725
202105041800,6.7377211
202105041900,6.83932605
202105042000,6.87980276
202105042100,6.83379825
202105042200,6.74593425
202105042300,6.62263944
202105050000,6.36152269
202105050100,6.20223608
202105050200,6.3062895
202105050300,6.40507878
202105050400,6.50827664
202105050500,6.51801797
202105050600,6.53906587
202105050700,6.43551264
202105050800,6.39389754
202105050900,6.2362473
202105051000,6.53112631
202105051100,6.54095757
202105051200,6.51357126
202105051300,6.4276719
202105051400,6.2701107
202105051500,6.3548272
202105051600,6.32395735
202105051700,6.49718604
202105051800,6.62353106
202105051900,6.61241415
202105052000,6.5877516
202105052100,6.45948835
202105052200,6.57170172
202105052300,6.7764301
202105060000,6.7326282
202105060100,6.61669418
202105060200,6.71930789
202105060300,6.7022858
202105060400,6.64583748
202105060500,6.61789111
202105060600,6.58035015
202105060700,6.57372409
202105060800,6.73297758
202105060900,6.77977668
202105061000,6.71883606
202105061100,6.7145058
202105061200,6.80255975
202105061300,6.90517403
202105061400,6.91619133
202105061500,6.87595205
202105061600,6.68415888
202105061700,6.78126932
202105061800,6.78095595
202105061900,6.8752035
202105062000,6.89917026
202105062100,6.90833335
202105062200,6.87186576
202105062300,6.81968201
202105070000,6.92362056
202105070100,6.91763544
202105070200,7.30600599
202105070300,7.05986439
202105070400,6.87605961
202105070500,6.92521235
202105070600,6.90220781
202105070700,7.19073693
202105070800,7.21818572
202105070900,7.0748161
202105071000,7.57845189
202105071100,7.78673703
202105071200,7.49664152
202105071300,7.35505155
202105071400,7.24873685
202105071500,7.37508915
202105071600,7.42529871
202105071700,7.25168091
202105071800,7.41510083
202105071900,7.43750277
202105072000,7.57846481
202105072100,7.65282368
202105072200,7.61486424
202105072300,7.99025226
202105080000,7.88106946
202105080100,7.86397437
202105080200,7.72652901
202105080300,7.69972561
202105080400,7.66303411
202105080500,7.55711066
202105080600,7.67957142
202105080700,7.34161367
202105080800,7.11984263
202105080900,7.29068711
202105081000,7.33811949
202105081100,7.38953406
202105081200,7.46799462
202105081300,7.44727087
202105081400,7.2589035
202105081500,7.43182172
202105081600,7.35597837
202105081700,7.24606857
202105081800,7.34986965
202105081900,7.28093262
202105082000,7.25687577
202105082100,7.19952041
202105082200,7.23039201
202105082300,7.22278824
202105090000,7.30012452
202105090100,6.95739786
202105090200,6.99417455
202105090300,7.10739771
202105090400,7.18912824
202105090500,7.18353776
202105090600,7.10680608
202105090700,7.15713992
202105090800,7.13013672
202105090900,7.0413497
202105091000,7.12980408
202105091100,7.13261525
202105091200,7.0176205
202105091300,6.8229299
202105091400,6.83714844
202105091500,6.9295284
202105091600,6.85252926
202105091700,6.81340518
202105091800,6.89914901
202105091900,6.87838505
202105092000,6.94204445
202105092100,6.74155801
202105092200,6.63949224
202105092300,6.73531848
202105100000,6.90722975
202105100100,6.93845849
202105100200,6.83065014
202105100300,6.81650684
202105100400,6.81348972
202105100500,6.8548139
202105100600,6.9255098
202105100700,6.87850277
202105100800,6.87187775
202105100900,6.91084198
202105101000,7.04993575
202105101100,7.10038529
202105101200,7.00591396
202105101300,7.11159075
202105101400,7.0906055
202105101500,7.01047071
202105101600,7.05522675
202105101700,6.94228739
202105101800,6.93731263
202105101900,6.82040736
202105102000,6.74956803
202105102100,6.78288248
202105102200,6.7334672
202105102300,6.73067557
202105110000,6.57365519
202105110100,6.79345408
202105110200,6.65441076
202105110300,6.59253273
202105110400,6.56270751
202105110500,6.25867707
202105110600,6.20217018
202105110700,6.28773182
202105110800,6.28249161
202105110900,6.04267538
202105111000,6.00952374
202105111100,6.13562123
202105111200,5.974759
202105111300,5.96767941
202105111400,6.10648071
202105111500,6.11618826
202105111600,6.21394047
202105111700,6.27970967
202105111800,6.16491774
202105111900,6.34935964
202105112000,6.52497021
202105112100,6.38162082
202105112200,6.39921152
202105112300,6.2993996
202105120000,6.294158
202105120100,6.45715907
202105120200,6.39158993
202105120300,6.44194635
202105120400,6.38164124
202105120500,6.47143508
202105120600,6.49475925
202105120700,6.45463875
202105120800,6.51043308
202105120900,6.54449512
202105121000,6.55565715
202105121100,6.592034
202105121200,6.54460538
202105121300,6.61539743
202105121400,6.44259644
202105121500,6.4263415
202105121600,6.4031907
202105121700,6.46934236
202105121800,6.38461929
202105121900,6.38039989
202105122000,6.22024305
202105122100,6.336165
202105122200,6.27054486
202105122300,6.32831154
202105130000,6.32588972
202105130100,6.15108483
202105130200,6.1629012
202105130300,6.14721156
202105130400,6.05712261
202105130500,6.1620883
202105130600,6.16991939
202105130700,6.18208112
202105130800,6.06162024
202105130900,5.3813925
202105131000,5.63714932
202105131100,5.78141564
202105131200,5.7623488
202105131300,5.78138496
202105131400,5.72626904
202105131500,5.8890321
202105131600,5.86730404
202105131700,5.76363641
202105131800,5.59371825
202105131900,5.28356514
202105132000,5.33387844
202105132100,5.51035851
202105132200,5.55972731
202105132300,5.5911474
202105140000,5.521815
202105140100,5.39066732
202105140200,5.28505758
202105140300,5.3107445
202105140400,5.13722517
202105140500,5.26329243
202105140600,5.397309
202105140700,5.37615837
202105140800,5.3576565
202105140900,5.50325114
202105141000,5.70867492
202105141100,5.71860328
202105141200,5.59708747
202105141300,5.62297008
202105141400,5.5640873
202105141500,5.67182252
202105141600,5.54344146
202105141700,5.75294843
202105141800,5.90962231
202105141900,5.92252865
202105142000,5.90463301
202105142100,5.93728983
202105142200,5.79864495
202105142300,5.80913216
202105150000,5.86453298
202105150100,5.90144625
202105150200,5.86102913
202105150300,5.8295328
202105150400,5.81261625
202105150500,5.71865216
202105150600,5.608564
202105150700,5.6773808
202105150800,5.6922164
202105150900,5.74294193
202105151000,5.64175196
202105151100,5.76548648
202105151200,5.76042023
202105151300,5.70870248
202105151400,5.67772905
202105151500,5.7133125
202105151600,5.52721587
202105151700,5.41622193
202105151800,5.50615186
202105151900,5.47975605
202105152000,5.3989416
202105152100,5.40846971
202105152200,5.49168102
202105152300,5.47382031
202105160000,5.51187243
202105160100,5.471994
202105160200,5.34830676
202105160300,5.34076335
202105160400,5.3510424
202105160500,5.37382461
202105160600,5.38691886
202105160700,5.46280997
202105160800,5.46387348
202105160900,5.27860117
202105161000,5.3349674
202105161100,5.46506324
202105161200,5.58103515
202105161300,5.5591536
202105161400,5.52937298
202105161500,5.53348005
202105161600,5.80425372
202105161700,5.840343
202105161800,5.78396106
202105161900,5.82244632
202105162000,5.81059809
202105162100,5.7488944
202105162200,5.64486623
202105162300,5.79030984
202105170000,5.61085454
202105170100,5.54898764
202105170200,5.49548944
202105170300,5.52588928
202105170400,5.35141133
202105170500,5.39560008
202105170600,5.16775279
202105170700,5.3515863
202105170800,5.34994222
202105170900,5.44446549
202105171000,5.349014
202105171100,5.21386599
202105171200,5.16185709
202105171300,4.93361873
202105171400,5.05503559
202105171500,5.12455463
202105171600,5.19016608
202105171700,5.28553518
202105171800,5.36270436
202105171900,5.31980888
202105172000,5.21262431
202105172100,5.30395433
202105172200,5.26634847
202105172300,5.1702105
202105180000,5.10089003
202105180100,4.96891973
202105180200,4.92824422
202105180300,4.93139984
202105180400,5.04353989
202105180500,5.07491723
202105180600,5.14137278
202105180700,4.9979307
202105180800,4.96935791
202105180900,5.05260501
202105181000,5.14681039
202105181100,5.22870175
202105181200,5.22342136
202105181300,5.19306243
202105181400,5.26257405
202105181500,5.26185643
202105181600,5.2090361
202105181700,5.27842717
202105181800,5.24763257
202105181900,5.19738458
202105182000,5.2487225
202105182100,5.29515608
202105182200,5.13069013
202105182300,5.0572865
202105190000,5.0482172
202105190100,5.02886893
202105190200,5.23754385
202105190300,5.11264062
202105190400,5.05167678
202105190500,5.09993334
202105190600,5.09866812
202105190700,5.1162202
202105190800,5.09850552
202105190900,5.10204094
202105191000,5.07644937
202105191100,4.86411955
202105191200,4.6231227
202105191300,4.46996357
202105191400,4.21393797
202105191500,4.31089614
202105191600,4.33616685
202105191700,4.4163015
202105191800,4.425047
202105191900,4.45163762
202105192000,4.26779843
202105192100,3.92829861
202105192200,3.0220186
202105192300,3.47888024
202105200000,3.52926843
202105200100,3.6786528
202105200200,3.90449655
202105200300,3.7946414
202105200400,3.62444349
202105200500,3.61804842
202105200600,3.52543338
202105200700,3.52306033
202105200800,3.59665026
202105200900,3.30239092
202105201000,2.97338942
202105201100,3.11738735
202105201200,3.46438348
202105201300,3.56856775
202105201400,3.6290919
202105201500,3.9395961
202105201600,3.87508937
202105201700,3.90523367
202105201800,3.8289372
202105201900,3.79868013
202105202000,3.84604467
202105202100,3.8489222
202105202200,4.20501764
202105202300,4.14918945
202105210000,4.04324998
202105210100,4.06032863
202105210200,3.79798892
202105210300,3.88056243
202105210400,3.83903168
202105210500,3.86882232
202105210600,3.82125533
202105210700,3.89236043
202105210800,3.94178034
202105210900,4.05222045
202105211000,4.30991645
202105211100,4.30825903
202105211200,4.24339124
202105211300,4.23494658
202105211400,4.11029429
202105211500,4.10467779
202105211600,4.1758325
202105211700,4.05306323
202105211800,4.1104179
202105211900,4.15873913
202105212000,4.0970567
202105212100,4.09124125
202105212200,3.9854718
202105212300,4.1365408
202105220000,3.76412175
202105220100,3.52269612
202105220200,3.6659196
202105220300,3.6949743
202105220400,3.67483635
202105220500,3.48881588
202105220600,3.43331032
202105220700,3.54166252
202105220800,3.53755292
202105220900,3.83955549
202105221000,4.08384306
202105221100,4.09037805
202105221200,3.93729264
202105221300,3.8897856
202105221400,3.69650541
202105221500,3.6209851
202105221600,3.5848125
202105221700,3.56907555
202105221800,3.58344794
202105221900,3.61884146
202105222000,3.6818452
202105222100,3.62063942
202105222200,3.57678644
202105222300,3.63805029
202105230000,3.54390047
202105230100,3.57755657
202105230200,3.5390413
202105230300,3.47760798
202105230400,3.53298922
202105230500,3.41791632
202105230600,3.56684871
202105230700,3.62508077
202105230800,3.57504576
202105230900,3.51850682
202105231000,3.58030513
202105231100,3.55451459
202105231200,3.51444246
202105231300,3.55559343
202105231400,3.4927524
202105231500,3.50846249
202105231600,3.40497973
202105231700,3.30187452
202105231800,3.002762
202105231900,2.91275985
202105232000,3.01352176
202105232100,2.97436524
202105232200,2.65640868
202105232300,2.64069756
202105240000,2.69761025
202105240100,2.61196956
202105240200,2.45480025
202105240300,2.56703184
202105240400,2.55382452
202105240500,2.62561582
202105240600,2.82429378
202105240700,2.93385776
202105240800,2.92084962
202105240900,3.0306444
202105241000,2.99963274
202105241100,2.95029081
202105241200,2.9996382
202105241300,3.00088542
202105241400,2.9282869
202105241500,2.96051371
202105241600,3.06351513
202105241700,3.1978076
202105241800,3.19985
202105241900,3.1254458
202105242000,3.13811937
202105242100,3.2852896
202105242200,3.3474636
202105242300,3.2802576
202105250000,3.32647844
202105250100,3.40005973
202105250200,3.33895103
202105250300,3.49046975
202105250400,3.51260928
202105250500,3.58522899
202105250600,3.61198108
202105250700,3.5733949
202105250800,3.63278534
202105250900,3.78742081
202105251000,3.83629917
202105251100,3.77125441
202105251200,3.61947405
202105251300,3.6803536
202105251400,3.6847932
202105251500,3.6831784
202105251600,3.73588336
202105251700,3.74097064
202105251800,3.57925894
202105251900,3.51750188
202105252000,3.27969972
202105252100,3.1904864
202105252200,3.2417796
202105252300,3.31956549
202105260000,3.3760671
202105260100,3.4695216
202105260200,3.42567768
202105260300,3.4356742
202105260400,3.42563452
202105260500,3.29263218
202105260600,3.40390885
202105260700,3.47413626
202105260800,3.60325251
202105260900,3.59506617
202105261000,3.53273133
202105261100,3.5407512
202105261200,3.6359379
202105261300,3.70648304
202105261400,3.73799415
202105261500,3.68223749
202105261600,3.761539
202105261700,3.8389098
202105261800,3.7677374
202105261900,3.77158977
202105262000,3.76802699
202105262100,3.74618408
202105262200,3.76813343
202105262300,3.52204773
202105270000,3.634787
202105270100,3.64600225
202105270200,3.62517563
202105270300,3.66579171
202105270400,3.63463692
202105270500,3.62107773
202105270600,3.68475059
202105270700,3.71557077
202105270800,3.7519812
202105270900,3.8688831
202105271000,3.76443122
202105271100,3.5828501
202105271200,3.59829129
202105271300,3.58287141
202105271400,3.59521802
202105271500,3.71474074
202105271600,3.68502376
202105271700,3.68650524
202105271800,3.69501572
202105271900,3.73771532
202105272000,3.72874431
202105272100,3.77350103
202105272200,3.6581127
202105272300,3.75550519
202105280000,3.78078059
202105280100,3.7519048
202105280200,3.71646078
202105280300,3.73669263
202105280400,3.73988031
202105280500,3.70880957
202105280600,3.68391365
202105280700,3.82286284
202105280800,3.81803985
202105280900,3.81904065
202105281000,3.68666452
202105281100,3.69843584
202105281200,3.71032376
202105281300,3.70514936
202105281400,3.5736207
202105281500,3.50649735
202105281600,3.46082643
202105281700,3.54493985
202105281800,3.41111733
202105281900,3.33097254
202105282000,3.32912244
202105282100,3.19454903
202105282200,3.39711288
202105282300,3.42749442
202105290000,3.3510088
202105290100,3.35853607
202105290200,3.23495822
202105290300,3.32875998
202105290400,3.38547733
202105290500,3.39218615
202105290600,3.26127816
202105290700,3.2049259
202105290800,3.20752048
202105290900,3.33978515
202105291000,3.473301
202105291100,3.44645645
202105291200,3.44564504
202105291300,3.45431169
202105291400,3.30567006
202105291500,3.4080984
202105291600,3.37789956
202105291700,3.3445713
202105291800,3.27302989
202105291900,3.2791815
202105292000,3.30514893
202105292100,3.31711608
202105292200,3.26077213
202105292300,3.22555464
202105300000,3.20657904
202105300100,3.11052486
202105300200,3.18524452
202105300300,3.10248522
202105300400,3.11780702
202105300500,3.11256433
202105300600,3.09527655
202105300700,3.21509958
202105300800,3.2440811
202105300900,3.29275295
202105301000,3.1734206
202105301100,3.13796742
202105301200,3.19778718
202105301300,3.21829914
202105301400,3.25573503
202105301500,3.34658422
202105301600,3.35274808
202105301700,3.41056908
202105301800,3.37871683
202105301900,3.35390578
202105302000,3.34228203
202105302100,3.39890053
202105302200,3.32274605
202105302300,3.33269445
202105310000,3.26628792
202105310100,3.35540266
202105310200,3.37828812
202105310300,3.38847525
202105310400,3.45538422
202105310500,3.45173414
202105310600,3.4484625
202105310700,3.39768499
202105310800,3.37926766
202105310900,3.37276563
202105311000,3.33898053
202105311100,3.28766347
202105311200,3.32438615
202105311300,3.26459526
202105311400,3.26384878
202105311500,3.26422933
202105311600,3.32030434
202105311700,3.3525632
202105311800,3.37533555
202105311900,3.35501928
202105312000,3.44433133
202105312100,3.44400578
202105312200,3.39073014
202105312300,3.46731747
202106010000,3.41081328
202106010100,3.4848963
202106010200,3.50026966
202106010300,3.44359778
202106010400,3.45829908
202106010500,3.47614236
202106010600,3.5001305
202106010700,3.48188071
202106010800,3.56140576
202106010900,3.59737708
202106011000,3.60646103
202106011100,3.50811114
202106011200,3.51181199
202106011300,3.50028971
202106011400,3.50596733
202106011500,3.55601538
202106011600,3.52492985
202106011700,3.51603714
202106011800,3.41690126
202106011900,3.42312981
202106012000,3.44253313
202106012100,3.49921526
202106012200,3.41702811
202106012300,3.49122977
202106020000,3.44993644
202106020100,3.41470525
202106020200,3.38006273
202106020300,3.44712749
202106020400,3.45568959
202106020500,3.39295198
202106020600,3.42687898
202106020700,3.47208866
202106020800,3.39416688
202106020900,3.45913156
202106021000,3.41688707
202106021100,3.42778456
202106021200,3.46734107
202106021300,3.48519738
202106021400,3.50400461
202106021500,3.47790493
202106021600,3.51430149
202106021700,3.55574829
202106021800,3.52933723
202106021900,3.52024875
202106022000,3.47113948
202106022100,3.47285988
202106022200,3.51959945
202106022300,3.58077863
202106030000,3.61010937
202106030100,3.6702974
202106030200,3.61333794
202106030300,3.66552032
202106030400,3.70858951
202106030500,3.69325214
202106030600,3.7215387
202106030700,3.76662195
202106030800,3.74492255
202106030900,3.83117778
202106031000,3.86389961
202106031100,3.80548142
202106031200,3.81676976
202106031300,3.84252704
202106031400,3.8372671
202106031500,3.87796136
202106031600,3.93670668
202106031700,3.94504187
202106031800,3.96436773
202106031900,3.99679544
202106032000,4.0092593
202106032100,3.87210096
202106032200,3.95014972
202106032300,3.8537631
